road_id,grid_row,grid_col,road_length_m,road_class,road_name,lanes,width_m,maxspeed_kmh,lanes_source,width_source,speed_source,elevation_m,imperviousness,infiltration_mm_hr,flow_accumulation,flow_direction,twi,slope_deg
R-026,158,104,134.01,trunk_link,,1,8.0,40,estimated,estimated,estimated,4.98,0.749,2.51,1.03,32,6.313,2.19
R-027,101,199,41.31,primary_link,,1,7.0,40,estimated,estimated,estimated,1.54,0.781,2.19,3.95,8,7.675,
R-027,100,198,41.31,primary_link,,1,7.0,40,estimated,estimated,estimated,2.52,0.772,2.28,2.64,8,7.351,3.23
R-027,99,198,41.31,primary_link,,1,7.0,40,estimated,estimated,estimated,3.33,0.764,2.36,1.83,8,7.255,2.61
R-027,98,198,41.31,primary_link,,1,7.0,40,estimated,estimated,estimated,3.98,0.758,2.42,1.51,8,7.376,1.78
R-027,97,198,41.31,primary_link,,1,7.0,40,estimated,estimated,estimated,4.63,0.752,2.48,1.19,8,7.496,0.94
R-028,101,199,28.4,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,1.54,0.781,2.19,3.95,8,7.675,
R-028,101,198,28.4,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,1.55,0.781,2.19,3.93,8,7.663,3.63
R-028,100,198,28.4,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,2.52,0.772,2.28,2.64,8,7.351,3.23
R-028,100,197,28.4,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,2.92,0.768,2.32,2.13,8,7.032,3.23
R-028,99,196,28.4,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,3.9,0.759,2.41,1.26,4,6.889,2.61
R-029,97,198,70.02,tertiary,Street 9,2,8.0,40,osm,estimated,estimated,4.63,0.752,2.48,1.19,8,7.496,0.94
R-029,96,198,70.02,tertiary,Street 9,2,8.0,40,osm,estimated,estimated,5.0,0.748,2.52,1.0,8,7.594,0.6
R-029,96,199,70.02,tertiary,Street 9,2,8.0,40,osm,estimated,estimated,5.0,0.748,2.52,1.0,8,7.585,
R-029,95,199,70.02,tertiary,Street 9,2,8.0,40,osm,estimated,estimated,5.0,0.748,2.52,1.0,8,7.656,
R-030,80,166,54.54,primary_link,,1,7.0,40,estimated,estimated,estimated,7.13,0.728,2.72,1.07,4,5.997,5.44
R-030,79,166,54.54,primary_link,,1,7.0,40,estimated,estimated,estimated,8.32,0.717,2.83,1.15,2,5.952,5.37
R-030,78,166,54.54,primary_link,,1,7.0,40,estimated,estimated,estimated,9.51,0.706,2.94,1.22,2,5.907,5.3
R-030,77,166,54.54,primary_link,,1,7.0,40,estimated,estimated,estimated,9.63,0.705,2.95,1.15,2,6.034,4.65
R-030,76,166,54.54,primary_link,,1,7.0,40,estimated,estimated,estimated,9.7,0.704,2.96,1.08,4,6.168,3.98
R-030,75,167,54.54,primary_link,,1,7.0,40,estimated,estimated,estimated,9.07,0.71,2.9,1.03,4,6.155,3.91
R-031,80,166,35.27,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,7.13,0.728,2.72,1.07,4,5.997,5.44
R-031,79,165,35.27,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,8.88,0.712,2.88,1.08,2,5.927,5.3
R-031,79,164,35.27,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,9.22,0.709,2.91,1.19,8,6.001,5.15
R-031,78,164,35.27,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,10.52,0.697,3.03,1.01,8,5.945,4.66
R-031,78,163,35.27,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,10.86,0.693,3.07,1.01,8,6.026,4.31
R-032,75,167,76.02,secondary,Street 7,2,10.0,40,osm,estimated,estimated,9.07,0.71,2.9,1.03,4,6.155,3.91
R-032,74,167,76.02,secondary,Street 7,2,10.0,40,osm,estimated,estimated,9.07,0.71,2.9,1.0,4,6.308,3.37
R-032,74,168,76.02,secondary,Street 7,2,10.0,40,osm,estimated,estimated,8.59,0.715,2.85,1.0,4,6.204,3.77
R-032,73,168,76.02,secondary,Street 7,2,10.0,40,osm,estimated,estimated,8.78,0.713,2.87,1.0,4,6.447,2.97
R-032,73,169,76.02,secondary,Street 7,2,10.0,40,osm,estimated,estimated,8.3,0.717,2.83,1.05,4,6.426,3.2
R-032,72,169,76.02,secondary,Street 7,2,10.0,40,osm,estimated,estimated,8.67,0.714,2.86,1.01,4,6.646,2.31
R-032,72,170,76.02,secondary,Street 7,2,10.0,40,osm,estimated,estimated,7.97,0.72,2.8,1.03,4,6.483,2.85
R-032,71,171,76.02,secondary,Street 7,2,10.0,40,osm,estimated,estimated,7.59,0.724,2.76,1.0,4,6.506,2.84
R-032,70,172,76.02,secondary,Street 7,2,10.0,40,osm,estimated,estimated,7.44,0.725,2.75,1.34,4,6.811,2.45
R-033,7,151,76.65,secondary,Street 3,2,10.0,40,osm,estimated,estimated,11.95,0.683,3.17,1.12,64,6.71,2.29
R-033,6,151,76.65,secondary,Street 3,2,10.0,40,osm,estimated,estimated,11.62,0.686,3.14,1.77,64,7.353,1.82
R-033,5,151,76.65,secondary,Street 3,2,10.0,40,osm,estimated,estimated,11.29,0.689,3.11,2.42,32,7.995,1.35
R-033,4,151,76.65,secondary,Street 3,2,10.0,40,osm,estimated,estimated,11.04,0.692,3.08,2.92,32,8.513,0.93
R-033,3,152,76.65,secondary,Street 3,2,10.0,40,osm,estimated,estimated,11.36,0.689,3.11,2.05,32,8.029,0.93
R-033,2,152,76.65,secondary,Street 3,2,10.0,40,osm,estimated,estimated,11.69,0.686,3.14,1.52,16,7.655,0.93
R-033,1,152,76.65,secondary,Street 3,2,10.0,40,osm,estimated,estimated,12.0,0.683,3.17,1.0,16,7.296,
R-033,0,152,76.65,secondary,Street 3,2,10.0,40,osm,estimated,estimated,12.0,0.683,3.17,1.0,16,7.296,
R-034,50,14,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,4.62,0.752,2.48,1.0,8,6.486,2.67
R-034,50,13,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,4.99,0.748,2.52,1.0,8,6.583,2.5
R-034,49,13,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,5.29,0.746,2.54,1.0,8,6.665,2.35
R-034,49,12,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,5.41,0.745,2.55,1.0,8,6.733,2.27
R-034,48,11,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,5.74,0.741,2.59,1.0,1,7.051,1.77
R-034,48,10,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,5.74,0.741,2.59,1.0,1,7.202,1.58
R-034,48,9,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,5.4,0.745,2.55,1.07,1,7.278,1.59
R-034,47,9,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,5.62,0.743,2.57,1.03,1,7.524,1.1
R-034,47,8,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,5.3,0.746,2.54,1.08,8,7.55,1.07
R-034,46,7,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,4.64,0.752,2.48,1.74,8,7.688,1.27
R-034,46,6,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,4.72,0.751,2.49,1.66,8,7.45,1.7
R-034,46,5,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,4.86,0.75,2.5,1.53,8,7.142,2.25
R-034,47,5,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,4.98,0.749,2.51,1.09,8,6.978,2.27
R-034,47,4,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,5.0,0.748,2.52,1.06,8,6.652,2.93
R-034,48,4,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,4.47,0.753,2.47,1.52,8,6.712,3.44
R-034,49,3,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,4.57,0.752,2.48,1.81,8,6.574,4.09
R-034,50,3,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,3.82,0.759,2.41,2.26,8,6.647,4.67
R-034,51,2,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,3.43,0.763,2.37,2.44,8,6.622,4.57
R-034,52,2,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,2.25,0.774,2.26,3.44,2,7.027,4.2
R-034,52,1,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,2.74,0.77,2.3,1.62,2,6.598,4.2
R-034,53,1,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,1.44,0.782,2.18,1.96,2,6.95,3.83
R-034,54,1,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,0.78,0.788,2.12,1.9,2,7.408,2.99
R-034,54,0,184.13,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,0.79,0.788,2.12,1.79,2,7.39,
R-035,50,14,24.64,residential,,2,6.0,30,estimated,estimated,estimated,4.62,0.752,2.48,1.0,8,6.486,2.67
R-035,49,14,24.64,residential,,2,6.0,30,estimated,estimated,estimated,4.81,0.75,2.5,1.0,8,6.537,2.64
R-035,49,15,24.64,residential,,2,6.0,30,estimated,estimated,estimated,4.32,0.755,2.45,1.0,1,6.409,2.92
R-035,48,15,24.64,residential,,2,6.0,30,estimated,estimated,estimated,4.4,0.754,2.46,1.0,2,6.43,2.99
R-036,156,165,65.39,residential,,2,6.0,30,estimated,estimated,estimated,9.12,0.71,2.9,1.88,32,7.022,2.68
R-036,156,164,65.39,residential,,2,6.0,30,estimated,estimated,estimated,8.22,0.718,2.82,3.18,32,7.421,3.12
R-036,156,163,65.39,residential,,2,6.0,30,estimated,estimated,estimated,7.32,0.727,2.73,4.48,32,7.82,3.57
R-036,156,162,65.39,residential,,2,6.0,30,estimated,estimated,estimated,6.91,0.73,2.7,7.08,32,8.049,3.7
R-036,155,162,65.39,residential,,2,6.0,30,estimated,estimated,estimated,6.09,0.738,2.62,9.92,32,8.978,2.64
R-036,155,161,65.39,residential,,2,6.0,30,estimated,estimated,estimated,6.07,0.738,2.62,14.2,16,9.106,2.82
R-036,155,160,65.39,residential,,2,6.0,30,estimated,estimated,estimated,6.04,0.739,2.61,18.48,16,9.235,3.01
R-036,155,159,65.39,residential,,2,6.0,30,estimated,estimated,estimated,6.81,0.731,2.69,14.65,16,8.366,3.47
R-037,161,104,22.33,trunk_link,,1,8.0,40,estimated,estimated,estimated,6.02,0.739,2.61,1.0,64,6.276,3.39
R-037,160,104,22.33,trunk_link,,1,8.0,40,estimated,estimated,estimated,5.67,0.742,2.58,1.01,64,6.289,2.99
R-037,159,104,22.33,trunk_link,,1,8.0,40,estimated,estimated,estimated,5.33,0.745,2.55,1.02,32,6.301,2.59
R-037,159,103,22.33,trunk_link,,1,8.0,40,estimated,estimated,estimated,4.41,0.754,2.46,24.98,32,7.625,2.23
R-037,158,103,22.33,trunk_link,,1,8.0,40,estimated,estimated,estimated,3.78,0.76,2.4,32.64,32,7.764,1.87
R-038,161,104,30.44,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.02,0.739,2.61,1.0,64,6.276,3.39
R-038,160,104,30.44,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.67,0.742,2.58,1.01,64,6.289,2.99
R-038,160,105,30.44,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.78,0.741,2.59,1.12,64,6.344,3.73
R-038,160,106,30.44,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.89,0.74,2.6,1.24,128,6.4,4.46
R-038,159,107,30.44,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.03,0.748,2.52,1.91,64,6.639,4.91
R-039,158,103,22.33,trunk_link,,1,8.0,40,estimated,estimated,estimated,3.78,0.76,2.4,32.64,32,7.764,1.87
R-039,159,103,22.33,trunk_link,,1,8.0,40,estimated,estimated,estimated,4.41,0.754,2.46,24.98,32,7.625,2.23
R-039,159,104,22.33,trunk_link,,1,8.0,40,estimated,estimated,estimated,5.33,0.745,2.55,1.02,32,6.301,2.59
R-039,160,104,22.33,trunk_link,,1,8.0,40,estimated,estimated,estimated,5.67,0.742,2.58,1.01,64,6.289,2.99
R-039,161,104,22.33,trunk_link,,1,8.0,40,estimated,estimated,estimated,6.02,0.739,2.61,1.0,64,6.276,3.39
R-040,158,103,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,3.78,0.76,2.4,32.64,32,7.764,1.87
R-040,159,103,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.41,0.754,2.46,24.98,32,7.625,2.23
R-040,159,102,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,3.4,0.763,2.37,51.28,64,9.088,1.9
R-040,159,101,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,2.38,0.773,2.27,77.58,64,10.551,1.58
R-040,159,100,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,3.01,0.767,2.33,52.82,64,9.334,1.52
R-040,159,99,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,3.68,0.761,2.39,26.53,2,8.036,1.46
R-040,160,99,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.33,0.755,2.45,18.37,1,7.794,1.69
R-040,160,98,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.66,0.752,2.48,1.04,1,6.643,1.63
R-040,160,97,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.66,0.752,2.48,2.53,1,7.209,1.69
R-040,160,96,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.66,0.752,2.48,4.01,128,7.775,1.75
R-040,160,95,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.7,0.751,2.49,5.29,128,8.274,1.82
R-040,160,94,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.16,0.747,2.53,4.49,128,8.088,1.93
R-040,161,94,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.36,0.745,2.55,3.06,128,8.009,1.77
R-040,161,93,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.71,0.742,2.58,3.03,1,7.909,1.85
R-040,161,92,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.05,0.739,2.61,2.95,1,7.814,1.91
R-040,161,91,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.39,0.735,2.65,2.61,1,7.749,1.81
R-040,161,90,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.73,0.732,2.68,2.27,2,7.683,1.72
R-040,161,89,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.07,0.729,2.71,1.93,2,7.711,1.56
R-040,161,88,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.41,0.726,2.74,1.59,2,8.096,1.16
R-040,162,88,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.28,0.727,2.73,1.41,2,7.917,1.08
R-040,162,87,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.52,0.725,2.75,1.17,2,8.116,0.86
R-040,162,86,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.63,0.724,2.76,1.0,2,8.149,0.77
R-040,162,85,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.39,0.726,2.74,1.0,2,7.722,1.05
R-040,162,84,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.16,0.728,2.72,1.0,32,7.295,1.34
R-040,162,83,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.89,0.731,2.69,1.25,32,7.181,1.46
R-040,162,82,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.55,0.734,2.66,2.01,32,7.723,1.24
R-040,163,82,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.55,0.734,2.66,2.6,32,7.966,1.15
R-040,163,81,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.21,0.737,2.63,3.8,4,8.64,0.94
R-040,163,80,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.0,0.739,2.61,4.17,4,8.922,0.81
R-040,163,79,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.0,0.739,2.61,3.18,4,8.57,0.83
R-040,163,78,257.8,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.0,0.739,2.61,2.19,2,8.218,0.85
R-041,128,152,16.79,residential,,2,6.0,30,estimated,estimated,estimated,5.3,0.746,2.54,5.68,1,8.019,3.59
R-041,129,151,16.79,residential,,2,6.0,30,estimated,estimated,estimated,5.98,0.739,2.61,4.7,2,7.492,3.54
R-042,128,152,48.5,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.3,0.746,2.54,5.68,1,8.019,3.59
R-042,128,153,48.5,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.62,0.752,2.48,3.78,1,7.921,4.03
R-042,128,154,48.5,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.0,0.758,2.42,2.28,1,7.833,4.49
R-042,129,154,48.5,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.04,0.757,2.43,3.45,1,7.512,6.64
R-042,129,155,48.5,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.5,0.753,2.47,4.59,1,7.325,7.35
R-042,129,156,48.5,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.96,0.749,2.51,5.74,128,7.138,8.06
R-042,130,156,48.5,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.88,0.74,2.6,4.04,128,6.427,10.42
R-043,129,151,16.79,residential,,2,6.0,30,estimated,estimated,estimated,5.98,0.739,2.61,4.7,2,7.492,3.54
R-043,128,152,16.79,residential,,2,6.0,30,estimated,estimated,estimated,5.3,0.746,2.54,5.68,1,8.019,3.59
R-044,17,11,64.59,residential,,2,6.0,30,estimated,estimated,estimated,8.37,0.717,2.83,1.56,128,5.92,6.77
R-044,18,10,64.59,residential,,2,6.0,30,estimated,estimated,estimated,10.77,0.694,3.06,1.49,2,5.674,7.38
R-044,19,10,64.59,residential,,2,6.0,30,estimated,estimated,estimated,12.02,0.682,3.18,1.21,2,5.611,7.01
R-044,20,10,64.59,residential,,2,6.0,30,estimated,estimated,estimated,12.51,0.678,3.22,1.07,2,5.609,6.64
R-044,20,9,64.59,residential,,2,6.0,30,estimated,estimated,estimated,13.65,0.667,3.33,1.0,2,5.731,5.85
R-044,21,9,64.59,residential,,2,6.0,30,estimated,estimated,estimated,13.32,0.67,3.3,1.0,2,5.775,5.62
R-044,22,8,64.59,residential,,2,6.0,30,estimated,estimated,estimated,14.02,0.664,3.36,1.0,4,6.015,4.51
R-045,17,11,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,8.37,0.717,2.83,1.56,128,5.92,6.77
R-045,16,11,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,7.33,0.726,2.74,2.03,128,6.11,6.62
R-045,15,12,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,5.59,0.743,2.57,2.41,128,6.677,5.11
R-045,14,12,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,4.78,0.75,2.5,3.22,128,7.102,4.64
R-045,14,13,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,4.5,0.753,2.47,2.43,128,7.12,3.94
R-045,13,13,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,3.87,0.759,2.41,7.22,128,7.719,3.54
R-045,12,13,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,3.21,0.765,2.35,19.93,128,8.763,2.96
R-045,12,14,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,3.56,0.762,2.38,17.76,128,8.477,2.85
R-045,11,14,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,2.9,0.768,2.32,29.36,0,9.583,2.41
R-045,10,14,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,2.43,0.773,2.27,35.51,0,10.294,1.97
R-045,10,15,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,2.77,0.769,2.31,31.26,32,10.036,2.11
R-045,9,15,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,2.77,0.769,2.31,21.95,32,9.382,1.66
R-045,8,15,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,2.77,0.769,2.31,12.65,32,8.728,1.22
R-045,7,15,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,2.78,0.769,2.31,4.9,32,8.173,0.86
R-045,6,15,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,2.86,0.769,2.31,3.62,32,8.033,0.85
R-045,6,14,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,2.65,0.77,2.3,7.51,0,8.602,0.99
R-046,17,11,69.48,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,8.37,0.717,2.83,1.56,128,5.92,6.77
R-046,17,10,69.48,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,9.51,0.706,2.94,1.77,128,5.738,7.76
R-046,17,9,69.48,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,10.34,0.698,3.02,1.59,128,5.789,7.46
R-046,18,9,69.48,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,11.73,0.685,3.15,1.36,2,5.757,6.86
R-046,18,8,69.48,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,12.58,0.677,3.23,1.19,1,5.922,6.0
R-046,19,8,69.48,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,14.08,0.663,3.37,1.06,1,5.944,5.17
R-046,19,7,69.48,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,15.05,0.654,3.46,1.01,1,6.164,4.08
R-046,20,7,69.48,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,15.69,0.648,3.52,1.0,1,6.204,3.57
R-046,20,6,69.48,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,15.06,0.654,3.46,1.0,1,6.119,3.91
R-046,21,6,69.48,residential,M D Abasaheb Shinde Marg,2,6.0,30,estimated,estimated,estimated,14.93,0.655,3.45,1.0,1,6.102,3.98
R-047,22,8,64.59,residential,,2,6.0,30,estimated,estimated,estimated,14.02,0.664,3.36,1.0,4,6.015,4.51
R-047,21,9,64.59,residential,,2,6.0,30,estimated,estimated,estimated,13.32,0.67,3.3,1.0,2,5.775,5.62
R-047,20,9,64.59,residential,,2,6.0,30,estimated,estimated,estimated,13.65,0.667,3.33,1.0,2,5.731,5.85
R-047,20,10,64.59,residential,,2,6.0,30,estimated,estimated,estimated,12.51,0.678,3.22,1.07,2,5.609,6.64
R-047,19,10,64.59,residential,,2,6.0,30,estimated,estimated,estimated,12.02,0.682,3.18,1.21,2,5.611,7.01
R-047,18,10,64.59,residential,,2,6.0,30,estimated,estimated,estimated,10.77,0.694,3.06,1.49,2,5.674,7.38
R-047,17,11,64.59,residential,,2,6.0,30,estimated,estimated,estimated,8.37,0.717,2.83,1.56,128,5.92,6.77
R-048,22,8,7.52,residential,,2,6.0,30,estimated,estimated,estimated,14.02,0.664,3.36,1.0,4,6.015,4.51
R-048,23,9,7.52,residential,,2,6.0,30,estimated,estimated,estimated,12.4,0.679,3.21,1.1,2,5.902,5.29
R-049,22,8,155.72,residential,,2,6.0,30,estimated,estimated,estimated,14.02,0.664,3.36,1.0,4,6.015,4.51
R-049,23,8,155.72,residential,,2,6.0,30,estimated,estimated,estimated,13.42,0.669,3.31,1.05,4,6.018,4.67
R-049,23,7,155.72,residential,,2,6.0,30,estimated,estimated,estimated,14.44,0.66,3.4,1.01,4,6.135,4.05
R-049,24,7,155.72,residential,,2,6.0,30,estimated,estimated,estimated,13.46,0.669,3.31,1.02,4,5.952,4.98
R-049,25,7,155.72,residential,,2,6.0,30,estimated,estimated,estimated,12.49,0.678,3.22,1.04,8,5.77,5.92
R-049,26,6,155.72,residential,,2,6.0,30,estimated,estimated,estimated,11.18,0.69,3.1,1.08,8,5.641,6.71
R-049,27,6,155.72,residential,,2,6.0,30,estimated,estimated,estimated,9.65,0.705,2.95,1.31,8,5.867,6.37
R-049,27,5,155.72,residential,,2,6.0,30,estimated,estimated,estimated,9.46,0.706,2.94,1.16,16,5.755,6.37
R-049,28,5,155.72,residential,,2,6.0,30,estimated,estimated,estimated,8.04,0.72,2.8,1.28,4,5.934,5.84
R-049,29,5,155.72,residential,,2,6.0,30,estimated,estimated,estimated,6.79,0.732,2.68,1.78,4,6.274,5.15
R-049,29,4,155.72,residential,,2,6.0,30,estimated,estimated,estimated,6.82,0.731,2.69,1.14,4,6.062,4.85
R-049,30,4,155.72,residential,,2,6.0,30,estimated,estimated,estimated,6.16,0.737,2.63,1.57,4,6.759,3.72
R-049,31,4,155.72,residential,,2,6.0,30,estimated,estimated,estimated,5.5,0.744,2.56,1.99,2,7.456,2.6
R-049,31,3,155.72,residential,,2,6.0,30,estimated,estimated,estimated,5.59,0.743,2.57,1.83,2,7.646,2.58
R-049,32,3,155.72,residential,,2,6.0,30,estimated,estimated,estimated,5.31,0.745,2.55,1.69,2,8.051,1.66
R-049,33,3,155.72,residential,,2,6.0,30,estimated,estimated,estimated,5.31,0.745,2.55,1.69,2,7.983,1.59
R-049,33,2,155.72,residential,,2,6.0,30,estimated,estimated,estimated,5.65,0.742,2.58,1.35,2,8.042,1.59
R-049,34,2,155.72,residential,,2,6.0,30,estimated,estimated,estimated,5.65,0.742,2.58,1.35,2,7.948,1.53
